Generation,Best_Pearson_r,Population_Mean_r,Weight_RTT,Weight_UTIL
33,0.7663794384225203,0.7658976669381409,0.5809454832250976,0.4190545167749023
34,0.7663794384225203,0.7657596758746467,0.5809454832250976,0.4190545167749023
35,0.7663794384225203,0.766012175287661,0.5809454832250976,0.4190545167749023
36,0.7663794384225203,0.7659277741492315,0.5809454832250976,0.4190545167749023
37,0.7663794384225203,0.7659110831204469,0.5809454832250976,0.4190545167749023
38,0.7663794384225203,0.7659767201331175,0.5809454832250976,0.4190545167749023
39,0.7663794384225203,0.7660483229425342,0.5809454832250976,0.4190545167749023
40,0.7663794384225203,0.7659207253767881,0.5809454832250976,0.4190545167749023
41,0.7663794384225203,0.7659220161506434,0.5809454832250976,0.4190545167749023
42,0.7663794384225203,0.7659909303958374,0.5809454832250976,0.4190545167749023
43,0.7663794384225203,0.7660378800666363,0.5809454832250976,0.4190545167749023
44,0.7663794384225203,0.765986975675346,0.5809454832250976,0.4190545167749023
45,0.7663794384225203,0.765751500283451,0.5809454832250976,0.4190545167749023
46,0.7663794384225203,0.7658956134607401,0.5809454832250976,0.4190545167749023
47,0.7663794384225203,0.766053059770699,0.5809454832250976,0.4190545167749023
48,0.7663794384225203,0.7657185766786321,0.5809454832250976,0.4190545167749023
49,0.7663794384225203,0.7660531324405291,0.5809454832250976,0.4190545167749023
50,0.7663794384225203,0.7659343102193877,0.5809454832250976,0.4190545167749023
51,0.7663794384225203,0.7659212089199444,0.5809454832250976,0.4190545167749023
52,0.7663794384225203,0.7659883890431045,0.5809454832250976,0.4190545167749023
53,0.7663794384225203,0.7659346871223953,0.5809454832250976,0.4190545167749023
54,0.7663794384225203,0.7659843869492486,0.5809454832250976,0.4190545167749023
55,0.7663794384225203,0.7659859985047355,0.5809454832250976,0.4190545167749023
56,0.7663794384225203,0.7658653212551297,0.5809454832250976,0.4190545167749023
57,0.7663794384225203,0.7660008475617401,0.5809454832250976,0.4190545167749023
58,0.7663794384225203,0.7659453765340991,0.5809454832250976,0.4190545167749023
59,0.7663794384225203,0.7659913000872629,0.5809454832250976,0.4190545167749023
60,0.7663794384225203,0.765973530594799,0.5809454832250976,0.4190545167749023
61,0.7663794384225203,0.765951069569694,0.5809454832250976,0.4190545167749023
62,0.7663794384225203,0.7660191957142217,0.5809454832250976,0.4190545167749023
63,0.7663794384225203,0.7659321790634415,0.5809454832250976,0.4190545167749023
64,0.7663794384225203,0.7660619194976158,0.5809454832250976,0.4190545167749023
65,0.7663794384225203,0.7660127209093899,0.5809454832250976,0.4190545167749023
66,0.7663794384225203,0.7657949340045362,0.5809454832250976,0.4190545167749023
67,0.7663794384225203,0.7659686704350955,0.5809454832250976,0.4190545167749023
68,0.7663794384225203,0.7659514873591029,0.5809454832250976,0.4190545167749023
69,0.7663794384225203,0.7661174968355582,0.5809454832250976,0.4190545167749023
70,0.7663794384225203,0.7659175057199195,0.5809454832250976,0.4190545167749023
71,0.7663794384225203,0.7660075530301013,0.5809454832250976,0.4190545167749023
72,0.7663794384225203,0.7659338641247875,0.5809454832250976,0.4190545167749023
73,0.7663794384225203,0.7658791353340175,0.5809454832250976,0.4190545167749023
74,0.7663794384225203,0.765972086337458,0.5809454832250976,0.4190545167749023
75,0.7663794384225203,0.7659457830825678,0.5809454832250976,0.4190545167749023
76,0.7663794384225203,0.7659197077082937,0.5809454832250976,0.4190545167749023
77,0.7663794384225203,0.7659826525080561,0.5809454832250976,0.4190545167749023
78,0.7663794384225203,0.7659299525997106,0.5809454832250976,0.4190545167749023
79,0.7663794384225203,0.7659617913682921,0.5809454832250976,0.4190545167749023
80,0.7663794384225203,0.7659089601995721,0.5809454832250976,0.4190545167749023
81,0.7663794384225203,0.7660015777058655,0.5809454832250976,0.4190545167749023
82,0.7663794384225203,0.7659652824341504,0.5809454832250976,0.4190545167749023
83,0.7663794384225203,0.7658430811957524,0.5809454832250976,0.4190545167749023
84,0.7663794384225203,0.7659711385288208,0.5809454832250976,0.4190545167749023
85,0.7663794384225203,0.7660002134070855,0.5809454832250976,0.4190545167749023
86,0.7663794384225203,0.7660718554409788,0.5809454832250976,0.4190545167749023
87,0.7663794384225203,0.7660380272198706,0.5809454832250976,0.4190545167749023
88,0.7663794384225203,0.7660304500184096,0.5809454832250976,0.4190545167749023
89,0.7663794384225203,0.7659712672196226,0.5809454832250976,0.4190545167749023
90,0.7663794384225203,0.7660024938528404,0.5809454832250976,0.4190545167749023
91,0.7663794384225203,0.765907998346413,0.5809454832250976,0.4190545167749023
92,0.7663794384225203,0.766153132170157,0.5809454832250976,0.4190545167749023
93,0.7663794384225203,0.7660673433802694,0.5809454832250976,0.4190545167749023
94,0.7663794384225203,0.7659101032000969,0.5809454832250976,0.4190545167749023
95,0.7663794384225203,0.7659983029828267,0.5809454832250976,0.4190545167749023
